"title","date","link"
"Бійки, зради і трошки моди. Ірина Шейк і Джіджі Хадід в рекламі Moschino в стилі мильної опери","10 липня 2019, 15:13","https://nv.ua/ukr/style/krasota-i-moda/dzhidzhi-hadid-i-irina-sheyk-v-reklami-moschino-v-stili-milnoji-operi-foto-video-50031395.html"
"Я ніколи не вважала себе красивою. Леді Гага запустила власну б’юті-лінійку","10 липня 2019, 15:01","https://nv.ua/ukr/style/krasota-i-moda/ledi-gaga-nova-b-yuti-liniya-dlya-meyk-apu-50031392.html"
"Ходіть в брудному. Стелла Маккартні порекомендувала відмовитися від прання одягу","9 липня 2019, 17:35","https://nv.ua/ukr/style/lifestyle/stella-makkartni-porekomenduvala-vidmovitisya-vid-prannya-odyagu-50031229.html"
"Майбутнє моди. Став відомий переможець другого Міжнародного конкурсу молодих дизайнерів","9 липня 2019, 16:16","https://nv.ua/ukr/style/krasota-i-moda/international-young-designers-contest-2019-peremozhec-50031193.html"
"О, боги! Dolce&Gabbana показали три колекції на вражаючих шоу в Долині храмів на Сицилії","8 липня 2019, 18:52","https://nv.ua/ukr/style/krasota-i-moda/dolce-gabbana-shou-na-siciliji-50031029.html"
"Вишенька на торті. Експерти назвали наймодніший колір волосся цього літа","5 липня 2019, 16:56","https://nv.ua/ukr/style/krasota-i-moda/modniy-kolir-volossya-lita-2019-vishneviy-blond-foto-50030623.html"
"Футуристичні сукні, яскраві принти і ефектні капелюшки. Кращі street-style образи з Тижня високої моди в Парижі","5 липня 2019, 15:45","https://nv.ua/ukr/style/krasota-i-moda/tizhden-modi-v-parizhi-krashchi-street-style-obrazi-foto-50030601.html"
"На паризькому тижні моди. 75-річна Лорен Хаттон впала на показі Valentino","5 липня 2019, 15:01","https://nv.ua/ukr/style/krasota-i-moda/loren-hatton-vpala-na-pokazi-valentino-foto-video-50030596.html"
"Наші в Парижі. Українська топ-модель взяла участь у показі Giorgio Armani Prive","3 липня 2019, 17:59","https://nv.ua/ukr/style/krasota-i-moda/ukrajinska-top-model-v-parizhi-irina-kravchenko-v-pokazi-giorgio-armani-prive-50030182.html"
"Висока мода. Український дизайнер представив колекцію капелюшків haute couture в Парижі","3 липня 2019, 16:22","https://nv.ua/ukr/style/krasota-i-moda/ruslan-baginskiy-dizayner-z-ukrajini-predstaviv-kolekciyu-golovnih-uboriv-v-parizhi-50030147.html"
"Геометрія та прозорість. П’ять пар босоніжок, без яких ви не зможете обійтися влітку 2019","2 липня 2019, 09:36","https://nv.ua/ukr/style/krasota-i-moda/leto-2019-pyat-par-bosonozhek-bez-kotoryh-vy-ne-smozhete-oboytis-50015420.html"
"Фламінго, арт-принт і соковиті тропічні візерунки. П’ять трендів в літньому манікюрі, про які варто знати","1 липня 2019, 17:19","https://nv.ua/ukr/style/krasota-i-moda/modniy-manikyur-lito-2019-p-yat-golovnih-trendiv-foto-ideji-50029426.html"
"У Митрополичих Садах. Оксана Караванська представила нову колекцію в унікальній локації","1 липня 2019, 13:19","https://nv.ua/ukr/style/krasota-i-moda/oksana-karavanska-pokaz-na-leopolis-jazz-fest-50029656.html"
"Українці очолили рейтинг найсексуальніших націй","29 червня 2019, 13:19","https://nv.ua/ukr/style/krasota-i-moda/ukrajinci-nayseksualnisha-naciya-50029438.html"
"Одягла першою. Селін Діон вийшла в світ в асиметричних джинсах українського дизайнера","29 червня 2019, 11:51","https://nv.ua/ukr/style/krasota-i-moda/selin-dion-v-dzhinsah-ukrajinskogo-dizaynera-50029432.html"
"Insta-хроніка. Джіджі Хадід, Кейт Мосс та інші зірки на Тижні чоловічої моди в Парижі","27 червня 2019, 11:28","https://nv.ua/ukr/style/krasota-i-moda/tizhden-cholovichoji-modi-v-parizhi-dzhidzhi-hadid-keyt-moss-ta-inshi-zirkovi-gosti-foto-50029174.html"
"Гавайські сорочки і tie-dye. Кращі streetstyle-образи з чоловічого Тижня моди в Парижі","25 червня 2019, 14:53","https://nv.ua/ukr/style/krasota-i-moda/krashchi-streetstyle-obrazi-z-cholovichoyu-tizhnya-modi-v-parizhi-50028822.html"
"Нюдові губи і м’ятний лайнер. П’ять головних трендів в літньому макіяжі","24 червня 2019, 09:44","https://nv.ua/ukr/style/krasota-i-moda/makiyazh-lita-2019-priyshov-chas-nyuda-m-yatnogo-laynera-i-blakitnih-tiney-foto-50027724.html"
"Зібралися всі. Анна Вінтур, Хелен Міррен, Тільда Суїнтон вшанували пам’ять великого Карла Лагерфельда","21 червня 2019, 16:05","https://nv.ua/ukr/style/krasota-i-moda/ves-modniy-bomond-na-vechori-pam-yati-karla-lagerfelda-v-parizhi-50028225.html"
"Став лицарем. Принц Чарльз нагородив дизайнера Ральфа Лорена орденом Британської імперії","20 червня 2019, 15:42","https://nv.ua/ukr/style/krasota-i-moda/princ-charlz-nagorodiv-dizaynera-ralfa-lorena-ordenom-britanskoji-imperiji-50027998.html"
"Більше фарб. Як носити неоновий тренд цього літа","12 червня 2019, 14:32","https://nv.ua/ukr/style/krasota-i-moda/neon-trend-lita-2019-yak-nositi-yaskravi-kolori-50026664.html"
"Обійшов Chanel і Hermes. Louis Vuitton визнано найдорожчим брендом 2019 року","12 червня 2019, 12:51","https://nv.ua/ukr/style/krasota-i-moda/louis-vuitton-viznaniy-naydorozhchim-brendom-2019-roku-50026653.html"
"Мереживо, принти і багато сексу. Три наймодніших купальника літа 2019","11 червня 2019, 12:36","https://nv.ua/ukr/style/krasota-i-moda/kupalniki-2019-tri-naymodnishi-modeli-lita-foto-50026434.html"
"Американський фешн-Оскар. Оголошено переможців CFDA Fashion Awards 2019","4 червня 2019, 09:54","https://nv.ua/ukr/style/krasota-i-moda/cfda-fashion-awards-2019-spisok-peremozhciv-50025166.html"
"Заборонений колір. Як носити наймодніший відтінок червня","3 червня 2019, 18:13","https://nv.ua/ukr/style/krasota-i-moda/cey-kolir-nepomitno-stav-modnim-trendom-chervnya-yak-yogo-nositi-50024959.html"
"­­­­П'ять технологічних трендів, що змінюють індустрію краси","1 червня 2019, 07:22","https://nv.ua/ukr/style/krasota-i-moda/-50024666.html"
"Вуличний арт. Олена Даць показала нову колекцію суконь в гангстерському районі Маямі","31 травня 2019, 14:12","https://nv.ua/ukr/style/krasota-i-moda/olena-dac-pokazala-novu-kolekciyu-sukon-v-gangsterskomu-rayoni-mayami-50024628.html"
"Марш за права жінок. Дизайнер Gucci Алессандро Мікеле перетворив показ колекції на маніфест","31 травня 2019, 12:26","https://nv.ua/ukr/style/krasota-i-moda/-50024595.html"
"Як у Кім. Зіркові стилісти назвали модну стрижку літа","31 травня 2019, 12:12","https://nv.ua/ukr/style/krasota-i-moda/modna-strizhka-lita-2019-eksperti-rozpovili-pro-golovniy-hair-trend-50024597.html"
"Ідеї для модного педикюру літа 2019","29 травня 2019, 15:29","https://nv.ua/ukr/style/krasota-i-moda/p-yat-idey-dlya-modnogo-pedikyuru-lita-2019-50024138.html"
"Створила сама. Кара Делевінь знялася в рекламі сумок Balmain","29 травня 2019, 12:10","https://nv.ua/ukr/style/znamenitosti/kara-delevin-znyalasya-v-reklami-sumok-balmain-50024146.html"
"Сукня цього літа: що варто поселити у вашому гардеробі?","28 травня 2019, 17:17","https://nv.ua/ukr/style/krasota-i-moda/moda-lita-zvertayemo-uvagu-na-sukni-50022879.html"
"Майк на стилі. Зірка серіалу Дивні дива став новим обличчям Saint Laurent","28 травня 2019, 16:54","https://nv.ua/ukr/style/krasota-i-moda/-50023998.html"
"DN8: чоловічий шопінг-релакс","28 травня 2019, 11:38","https://nv.ua/ukr/style/krasota-i-moda/-50021637.html"
"Нагадали про Залізний трон. Adidas порадувала глядачів Гри престолів новою моделлю кросівок","27 травня 2019, 17:00","https://nv.ua/ukr/style/krasota-i-moda/adidas-stvorila-novi-krosivki-za-motivami-igri-prestoliv-50023723.html"
"Поганий вихід. Найневдаліші образи зірок з червоної доріжки Каннського фестивалю 2019","26 травня 2019, 13:30","https://nv.ua/ukr/style/krasota-i-moda/naygirshi-sukni-kannskogo-kinofestivalyu-2019-foto-50023574.html"
"Закриття Каннського кінофестивалю 2019. Найкращі образи з червоної доріжки","26 травня 2019, 09:52","https://nv.ua/ukr/style/krasota-i-moda/zakrittya-kannskogo-kinofestivalyu-2019-naykrashchi-sukni-z-chervonoji-dorizhki-50023560.html"
"Ідеальний тренд. Модні експерти назвали наймоднішу тканину цього літа","25 травня 2019, 07:13","https://nv.ua/ukr/style/krasota-i-moda/yak-lon-potrapiv-v-chislo-golovnih-trendiv-lita-50023461.html"
"Як у Кендалл Дженнер. H&M випускає колекцію одягу з червоної доріжки Канського кінофестивалю 2019","24 травня 2019, 13:49","https://nv.ua/ukr/style/krasota-i-moda/h-m-vipuskaye-kolekciyu-odyagu-z-chervonoji-dorizhki-kanskogo-kinofestivalyu-2019-50023318.html"
"Стало відомо, коли відбудеться 45-а Ukrainian Fashion Week","24 травня 2019, 12:40","https://nv.ua/ukr/style/krasota-i-moda/-50023305.html"
"До 18 заборонено. Модні будинки світу відмовляються від послуг неповнолітніх моделей","16 травня 2019, 17:29","https://nv.ua/ukr/style/krasota-i-moda/modni-budinki-svitu-vidmovlyayutsya-vid-poslug-nepovnolitnih-modeley-50021877.html"
"Тренд на справжність","16 травня 2019, 14:50","https://nv.ua/ukr/style/krasota-i-moda/-50021819.html"
"Міс стильний джентльмен. Джіджі Хадід об'єднала чоловічу та жіночу моду в новій рекламі Burberry","15 травня 2019, 14:23","https://nv.ua/ukr/style/krasota-i-moda/dzhidzhi-hadid-ob-yednala-cholovichu-i-zhinochu-modu-v-noviy-reklami-burberry-50021587.html"
"Як у Ріанни. Мармуровий манікюр визнаний головним б'юті-трендом літа","12 травня 2019, 11:12","https://nv.ua/ukr/style/krasota-i-moda/kak-u-rianny-mramornyy-manikyur-priznan-glavnym-byuti-trendom-leta-50020978.html"
"В маленькій чорній сукні. Аріана Гранде повторила культовий образ Одрі Хепберн в рекламі Givenchy","11 травня 2019, 17:41","https://nv.ua/ukr/style/znamenitosti/v-malenkom-chernom-plate-ariana-grande-povtorila-kultovyy-obraz-odri-hepbern-v-reklame-givenchy-50020918.html"
"На старт, увага, літо. Три трендові моделі шортів, в які потрібно закохатися","10 травня 2019, 09:32","https://nv.ua/ukr/style/krasota-i-moda/na-start-vnimanie-leto-tri-trendovye-modeli-shortov-v-kotorye-nuzhno-vlyubitsya-50020568.html"
"Історія поколінь і слов'янська символіка на міжнародній виставці Gem Geneva","8 травня 2019, 10:31","https://nv.ua/ukr/style/krasota-i-moda/oberig-edet-zavoevyvat-serdca-evropeycev-unikalnym-brendom-50019459.html"
"Костюм люстри і зайва голова. Найдивніше вбрання зірок на Met Gala 2019","7 травня 2019, 13:02","https://nv.ua/ukr/style/krasota-i-moda/kostyum-lyustry-i-lishnyaya-golova-samye-strannye-naryady-zvezd-na-met-gala-2019-50020161.html"
"Met Gala 2019. Все, що потрібно знати про Бал Інституту костюма","6 травня 2019, 21:15","https://nv.ua/ukr/style/kultura/met-gala-2019-vse-chto-nuzhno-znat-o-bale-instituta-kostyuma-50020052.html"
"Модні уроки з Instagram. Вісім способів носити головний hair-тренд літа, аби виглядати стильно","3 травня 2019, 16:43","https://nv.ua/ukr/style/krasota-i-moda/modnye-uroki-iz-instagram-kak-nosit-glavnyy-hair-trend-leta-chtoby-vyglyadet-stilno-50019648.html"
"Повірити в себе: проект «Краса для всіх» в Україні","3 травня 2019, 10:16","https://nv.ua/ukr/style/krasota-i-moda/poverit-v-sebya-proekt-krasota-dlya-vseh-v-ukraine-50019565.html"
"Кращий вибір. Кіану Рівз підкорив Мережу, знявшись у рекламі Saint Laurent","2 травня 2019, 13:19","https://nv.ua/ukr/style/znamenitosti/luchshiy-vybor-kianu-rivz-pokoril-set-snyavshis-v-reklame-saint-laurent-50019411.html"
"На пляжі в Малібу. Емілі Ратаковськи показала, як носити наймодніший купальник літа 2019","24 квітня 2019, 21:52","https://nv.ua/ukr/style/krasota-i-moda/na-plyazhe-v-malibu-emili-ratakovski-pokazala-kak-nosit-samyy-modnyy-kupalnik-leta-2019-50018523.html"
"Мінус один тренд. Медики визнали модне взуття на платформі небезпечним для здоров'я","24 квітня 2019, 16:25","https://nv.ua/ukr/style/krasota-i-moda/ortopedy-preduprezhdayut-pochemu-ne-stoit-nosit-obuv-na-vysokoy-platforme-50018457.html"
"Дайте кольору. Денім в яскравих відтінках став трендом весни і літа","24 квітня 2019, 08:52","https://nv.ua/ukr/style/krasota-i-moda/dayte-cveta-denim-v-yarkih-ottenkah-stal-trendom-vesny-i-leta-50018309.html"
"Вуличний тренд. Настя Каменських показала, як носити оверсайз-тренч цієї весни","23 квітня 2019, 14:47","https://nv.ua/ukr/style/showbiz/ulichnyy-trend-nastya-kamenskih-pokazala-kak-nosit-oversayz-trench-etoy-vesnoy-50018239.html"
"Урок для Меган Маркл. Розкрито секрет бездоганного стилю Амаль Клуні","23 квітня 2019, 13:39","https://nv.ua/ukr/style/znamenitosti/urok-dlya-megan-markl-raskryt-sekret-bezuprechnogo-stilya-amal-kluni-50018220.html"
"Не вішай ярлики. Фонд Олени Пінчук і Всі. Свої представили колекцію футболок проти гендерних стереотипів","19 квітня 2019, 11:31","https://nv.ua/ukr/style/krasota-i-moda/ne-veshay-yarlyki-fond-eleny-pinchuk-i-vsi-svoji-predstavili-kollekciyu-futbolok-protiv-gendernyh-stereotipov-50017438.html"
"Фешн-експерти назвали наймодніше плаття весни 2019","19 квітня 2019, 08:11","https://nv.ua/ukr/style/krasota-i-moda/koketlivyy-trend-feshn-eksperty-nazvali-samoe-modnoe-plate-vesny-2019-50017383.html"
"Яскраві акценти: колекція RITO весна-літо 2019","17 квітня 2019, 15:57","https://nv.ua/ukr/style/krasota-i-moda/yarkie-akcenty-kollekciya-rito-vesna-leto-2019-50017045.html"
"Зупиніться. П'ять продуктів, які руйнують шкіру і прискорюють старіння","17 квітня 2019, 12:26","https://nv.ua/ukr/style/krasota-i-moda/ostanovites-pyat-produktov-kotorye-razrushayut-kozhu-i-uskoryayut-starenie-50017025.html"
"Робимо красиво. Великодній манікюр — тренд весни 2019","16 квітня 2019, 15:30","https://nv.ua/ukr/style/krasota-i-moda/raspisyvaem-ne-tolko-yayca-idei-manikyura-dlya-vesny-i-pashalnyh-prazdnikov-50016841.html"
"Леопард. Дженніфер Лопес підкорила фанів модним фарбуванням з анімалістичним принтом","11 квітня 2019, 10:05","https://nv.ua/ukr/style/znamenitosti/amerikanskaya-pevica-i-aktrisa-dzhennifer-lopes-udivila-polzovateley-seti-modnym-okrashivaniem-s-animalistichnym-50015908.html"
"Антологія кольору. Фешн-аналітики розповіли, денім якого відтінку виглядає найдорожче","10 квітня 2019, 13:52","https://nv.ua/ukr/style/krasota-i-moda/antologiya-cveta-feshn-eksperty-rasskazali-denim-kakogo-ottenka-smotritsya-naibolee-dorogo-50015786.html"
"Правда чи міф. Експерти розповіли, чи можна спати з мокрим волоссям","8 квітня 2019, 14:21","https://nv.ua/ukr/style/krasota-i-moda/pravda-ili-mif-eksperty-rasskazali-mozhno-li-spat-s-mokrymi-volosami-50015353.html"
"Щасливі в Нью-Йорку. Дизайнер Марк Джейкобс одружився зі своїм давнім другом","8 квітня 2019, 10:29","https://nv.ua/ukr/style/krasota-i-moda/schastlivy-v-nyu-yorke-dizayner-mark-dzheykobs-zhenilsya-na-svoem-davnem-druge-50015272.html"
"Для ділової зустрічі і вечірнього виходу. Як носити комбінезон цієї весни","8 квітня 2019, 09:30","https://nv.ua/ukr/style/krasota-i-moda/dlya-delovoy-vstrechi-i-vechernego-vyhoda-kak-nosit-kombinezon-etoy-vesnoy-50015226.html"
"Кольорові і ""мильні"". Які брови в тренді навесні і влітку 2019","7 квітня 2019, 15:35","https://nv.ua/ukr/style/krasota-i-moda/kolorovi-ta-milni-yaki-brovi-v-trendi-v-2019-roci-50001855.html"
"Оверсайз і рожевий денім. П'ять сміливих джинсових трендів весни та літа 2019","6 квітня 2019, 13:41","https://nv.ua/ukr/style/krasota-i-moda/oversayz-i-rozovyy-denim-pyat-smelyh-dzhinsovyh-trendov-vesny-i-leta-2019-50015129.html"
"Все ще вірять в любов. Tiffany & Co представили романтичний ролик під пісню Леді Гаги","3 квітня 2019, 20:49","https://nv.ua/ukr/style/krasota-i-moda/vse-eshche-veryat-v-lyubov-tiffany-co-predstavili-romantichnyy-rolik-pod-pesnyu-ledi-gagi-50014632.html"
"Зміни тривають. Селін Діон стала новим обличчям L'Oreal Paris","3 квітня 2019, 15:42","https://nv.ua/ukr/style/krasota-i-moda/peremeny-prodolzhayutsya-selin-dion-stala-novym-licom-l-oreal-paris-50014552.html"
"Не леопард і не змія. Який принт в одязі, взутті та макіяжі став головним трендом весни 2019","3 квітня 2019, 08:34","https://nv.ua/ukr/style/krasota-i-moda/zebra-pobedila-leoparda-glavnyy-print-vesny-2019-50014363.html"
"Буде спекотно. Французи запропонували цього літа замінити шорти на джинсову білизну","2 квітня 2019, 09:04","https://nv.ua/ukr/style/krasota-i-moda/novyy-trend-francuzy-predlozhili-etim-letom-nosit-dzhinsovye-trusy-vmesto-short-50014082.html"
"Вам сподобається. Три наймодніші футболки весни і літа 2019","1 квітня 2019, 09:30","https://nv.ua/ukr/style/krasota-i-moda/vam-ponravitsya-tri-samye-modnye-futbolki-vesny-i-leta-2019-50014016.html"
"LOEWE: в унісон з природою і мистецтвом","29 березня 2019, 13:23","https://nv.ua/ukr/style/krasota-i-moda/loewe-v-unison-s-prirodoy-i-iskusstvom-50012075.html"
"Більше сексу. Стилісти розповіли, який купальник стане трендом літа 2019","27 березня 2019, 19:29","https://nv.ua/ukr/style/krasota-i-moda/bolshe-seksa-stilisty-rasskazali-kakoy-kupalnik-stanet-trendom-leta-2019-50013239.html"
"10 трендів весни. Як підготувати свій гардероб до дощу, сонця і грози","25 березня 2019, 20:30","https://nv.ua/ukr/style/krasota-i-moda/10-trendov-budushchey-vesny-kak-podgotovitsya-k-kapeli-solncu-i-groze-50012768.html"
"Сатинова сексуальність. Стилісти визначили наймоднішу сукню весни 2019","25 березня 2019, 19:23","https://nv.ua/ukr/style/krasota-i-moda/satinovaya-seksualnost-stilisty-opredelili-samoe-modnoe-plate-vesny-2019-50012819.html"
"Корейські тренди. Кращі street style образи з Тижня моди в Сеулі","25 березня 2019, 17:13","https://nv.ua/ukr/style/krasota-i-moda/koreyskie-trendy-luchshie-street-style-obrazy-s-nedeli-mody-v-seule-50012785.html"
